@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

ionosphere,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.060827,0.237431,13.32423,49.981635,32.502297,14.544402,17.957895,0.928637,0.415554,0.513083,28.08431,0.802409,2974.931483,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.971014,0.959402,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.971014,0.975822,0.933712,0.942857,1.906,0,1.894977,0.000252,54023,101687,14858,94.285714,50,?
ionosphere,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,315,36,32,4,0,88.888889,11.111111,0,0.750865,0.116029,0.32617,25.16865,67.906135,33.969909,28.316568,5.653341,0.943609,0.786571,0.157037,25.233475,0.70093,2677.665299,0.769231,10,0.043478,1,0.956522,22,0.230769,3,0.909091,0.769231,0.833333,0.756759,0.852843,0.874962,0.888889,0.163136,0.836864,0.111111,0.890505,0.888889,0.886574,0.756759,0.852843,0.878591,0.875,0.888889,1.951,0.001,1.939914,0.000395,54023,101378,15167,91.666667,52.777778,?
ionosphere,1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,30,5,0,85.714286,14.285714,0,0.678899,0.135666,0.35453,29.262888,73.346922,33.329976,34.998651,-1.668675,0.952285,0.999961,-0.047676,23.195817,0.662738,2463.909831,0.692308,9,0.045455,1,0.954545,21,0.307692,4,0.9,0.692308,0.782609,0.691861,0.91958,0.909714,0.857143,0.21029,0.78971,0.142857,0.862286,0.857143,0.852385,0.691861,0.91958,0.930619,0.838113,0.857143,1.954,0.001,1.947542,0.000252,54023,101687,14858,88.571429,51.428571,?
ionosphere,1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.088696,0.292599,19.131459,60.534435,33.329976,38.173204,-4.843228,0.952285,1.090663,-0.138378,26.816172,0.766176,2848.47182,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.923077,0.919795,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.923077,0.936064,0.906667,0.914286,1.966,0,1.953083,0.00028,54023,101687,14858,91.428571,50,?
ionosphere,1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.095085,0.287224,20.509704,59.422455,33.329976,21.62824,11.701735,0.952285,0.61795,0.334335,26.448631,0.755675,2809.430802,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.937063,0.940883,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.937063,0.947322,0.902868,0.914286,1.933,0,1.925021,0.000253,54023,101687,14858,94.285714,52.857143,?
ionosphere,1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.036748,0.160315,7.926557,33.166747,33.329976,4.541127,28.788849,0.952285,0.129746,0.822539,30.785065,0.879573,3270.056186,0.923077,12,0,0,1,22,0.076923,1,1,0.923077,0.96,0.939651,0.996503,0.994505,0.971429,0.048352,0.951648,0.028571,0.972671,0.971429,0.971175,0.939651,0.996503,0.996717,0.968889,0.971429,1.955,0,1.943757,0.000265,54023,101687,14858,100,52.857143,?
ionosphere,1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,30,5,0,85.714286,14.285714,0,0.689165,0.136123,0.349103,29.361353,72.224336,33.329976,40.595094,-7.265118,0.952285,1.15986,-0.207575,23.401023,0.668601,2485.707321,0.769231,10,0.090909,2,0.909091,20,0.230769,3,0.833333,0.769231,0.8,0.690501,0.937063,0.92267,0.857143,0.178821,0.821179,0.142857,0.856108,0.857143,0.855873,0.690501,0.937063,0.946489,0.844444,0.857143,1.951,0,1.942217,0.000328,54023,101687,14858,88.571429,54.285714,?
ionosphere,1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.044256,0.175349,9.694369,36.912714,32.502297,14.877212,17.625084,0.928637,0.425063,0.503574,29.529029,0.843687,3127.968489,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.942029,0.952381,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.942029,0.953442,0.967623,0.971429,1.935,0,1.926456,0.000332,54023,101687,14858,97.142857,51.428571,?
ionosphere,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1807,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.0574,0.236352,12.573551,49.754604,32.502297,12.979922,19.522375,0.928637,0.370855,0.557782,28.259504,0.807414,2993.489462,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,1,1,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,1,1,0.933712,0.942857,1.926,0,1.912693,0.000265,54023,101687,14858,94.285714,50,?
ionosphere,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1807,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.039646,0.168057,8.68445,35.37785,32.502297,6.81868,25.683617,0.928637,0.194819,0.733818,29.816819,0.851909,3158.453638,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.98913,0.983333,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.98913,0.990554,0.967623,0.971429,1.944,0,1.937002,0.000254,54023,101687,14858,97.142857,51.428571,?
ionosphere,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1807,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.06105,0.237485,13.373043,49.993139,32.502297,14.489787,18.012509,0.928637,0.413994,0.514643,28.072713,0.802078,2973.702983,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.963768,0.953846,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.963768,0.97065,0.933712,0.942857,1.927,0.001,1.917727,0.000262,54023,101687,14858,94.285714,50,?
